price,form,interface,speed,gig,sgig,brand,supplier,comment
439.00,?,SATA,SATA3,2000,0.220,SanDisk,MSY,Free ShippingSandisk Ultra 3D SSD (SDSSDH3-2T00-G25) 2TB SATA3 SSD Solid State Drive
51.00,M.2,?,?,256,0.199,Intel,MSY,Intel 545s Series (SSDSCKKW256G8X1) 256GB M.2. SSD Solid State DriveCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
55.00,M.2,NVME,?,128,0.430,Intel,MSY,Intel 760p Series (SSDPEKKW128G8XT) 128GB M.2 PCIe NVMe SSD (Solid State Drive)
83.00,M.2,NVME,?,256,0.324,Intel,MSY,Intel 760p Series (SSDPEKKW256G8XT) 256GB M.2 PCIe NVMe SSD (Solid State Drive)
43.00,2.5",SATA,SATA3,120,0.358,Kingston,MSY,Kingston (SUV500/120G) 120GB SSDNOW UV500 SATA3 2.5" Solid State Drive
62.00,2.5",SATA,SATA3,240,0.258,Kingston,MSY,Kingston (SUV500/240G) 240GB SSDNOW UV500 SATA3 2.5" Solid State Drive
239.00,2.5",SATA,SATA3,960,0.249,Kingston,MSY,Kingston (SUV500/960G) 960GB SSDNOW UV500 SATA3 2.5" Solid State Drive
219.00,M.2,?,?,512,0.428,Samsung,MSY,Samsung 970 PRO (MZ-V7P512BW) 512GB M.2 SSD Solid State Drive
309.00,?,USB,USB 3.1,1000,0.309,Samsung,MSY,Samsung Portable SSD T5 (MU-PA1T0B/WW) 1TB USB3.1 (Gen2) External HDD
89.00,?,SATA,SATA3,480,0.185,SanDisk,MSY,Sandisk SSD PLUS SDSSDA-480G  480GB SATA3 SSD Solid State Drive
199.00,?,SATA,SATA3,1000,0.199,SanDisk,MSY,Sandisk Ultra 3D SSD (SDSSDH3-1T00) 1TB SATA3 SSD Solid State Drive
114.00,3.5",SATA,RPM:  5400,3000,0.038,?,MSY,Seagata 3.5" BarraCuda 3TB ST3000DM007 SATA 6Gb/s 5400RPM 256MB Cache Hard Disk Drive
69.00,2.5",SATA,RPM:  5400,1000,0.069,Seagate,MSY,Seagate 2.5" Barracuda 1TB ST1000LM048 SATA 6Gb/s 5400rpm 7mm Notebook Hard Disk
125.00,2.5",SATA,RPM:  5400,2000,0.062,Seagate,MSY,Seagate 2.5" Barracuda 2TB ST2000LM015 SATA 6Gb/s 5400rpm 7mm Notebook Hard Disk
239.00,2.5",SATA,RPM:  5400,4000,0.060,Seagate,MSY,Seagate 2.5" Barracuda 4TB ST4000LM024 SATA 6Gb/s 5400rpm 15mm Notebook Hard Disk
49.00,2.5",SATA,RPM:  5400,500,0.098,Seagate,MSY,Seagate 2.5" Barracuda 500GB ST500LM030 SATA 6Gb/s 5400rpm 7mm Notebook Hard DiskCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
149.00,2.5",SATA,SATA,2000,0.074,Seagate,MSY,Seagate 2.5" FireCuda SSHD 2TB ST2000LX001 SATA 6Gb/s 7mm Hybrid (8GB SSD+HDD) Hard Disk Drive
59.00,3.5",SATA,RPM:  7200,1000,0.059,Seagate,MSY,Seagate 3.5" BarraCuda 1TB ST1000DM010 SATA3 7200RPM 64MB HDD
84.00,3.5",SATA,RPM:  7200,2000,0.042,Seagate,MSY,Seagate 3.5" BarraCuda 2TB (ST2000DM008) SATA3 7200rpm 256MB CACHE HDD
155.00,3.5",SATA,RPM:  5400,4000,0.039,Seagate,MSY,Seagate 3.5" BarraCuda 4TB (ST4000DM005/ST4000DM004) SATA 6Gb/s 5400RPM 64MB Cache Hard Disk Drive
312.00,3.5",SATA?,RPM:  5400,8000,0.039,Seagate,MSY,Seagate 3.5" BarraCuda 8TB (ST8000DM004)SATA 6Gb/s 5400RPM 64MB Cache Hard Disk Drive
525.00,3.5",SATA,RPM:  7200,10000,0.052,Seagate,MSY,Seagate 3.5" BarraCuda PRO 10TB ST10000DM0004 SATA3 7200rpm 256MB Cache Hard Disk Drive
389.00,3.5",SATA,RPM:  7200,8000,0.049,Seagate,MSY,Seagate 3.5" BarraCuda PRO 8TB ST8000DM005 SATA3 7200rpm 256MB Cache Hard Disk Drive
109.00,3.5",SATA,RPM:  7200,1000,0.109,Seagate,MSY,Seagate 3.5" FireCuda SSHD 1TB ST1000DX002 NAND 8GB SATA3 7200rpm HDD
145.00,3.5",SATA,RPM:  7200,2000,0.072,Seagate,MSY,Seagate 3.5" FireCuda SSHD 2TB ST2000DX002 NAND 8GB SATA3 7200rpm HDD
459.00,3.5",SATA,RPM:  7200,10000,0.046,Seagate,MSY,Seagate IronWolf NAS 3.5" 10TB ST10000VN0004/ ST10000VN0008 SATA3 7200rpm 256MB cache Hard Disk Drive
385.00,3.5",SATA?,RPM:  7200,10000,0.038,Seagate,MSY,Seagate SkyHawk Surveillance 3.5" 10TB ST10000VX0004 7200rpm 256MB Cache RV Senso  Hard Disk DriveCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
63.00,?,USB,USB 3.0,1000,0.063,Toshiba,MSY,TOSHIBA (HDTB410AK3AA) 1TB Canvio Basic A3 USB3.0 Black Portable HDDCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
328.00,3.5",SATA,RPM:  5400,8000,0.041,WD,MSY,WD 3.5" Purple 8TB (WD81PURZ) Surveillance 5400RPM 256MB Cache SATA3 HDDCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
88.00,3.5",SATA,SATA3,2000,0.044,WD,MSY,WD 3.5" Red NAS 2TB WD20EFRX 64M SATA3 HDDCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
80.00,?,SATA,SATA3,1000,0.080,WD,MSY,WD Red NAS 1TB WD10EFRX 64M SATA3 HDDCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
45.00,2.5",SATA,SATA,240,0.188,Crucial,MSY, Crucial BX500 (CT240BX500SSD1) 240GB 3D NAND SATA 2.5-inch SSD
103.00,2.5",SATA,SATA3,480,0.215,Kingston,MSY, Kingston (SUV500/480G) 480GB SSDNOW UV500 SATA3 2.5" Solid State Drive
34.00,?,SATA,SATA3,120,0.283,SanDisk,MSY, Sandisk SSD PLUS SDSSDA-120G 120GB SATA3 SSD Solid State Drive
262.00,3.5",SATA,RPM:  7200,6000,0.044,Seagate,MSY, Seagate 3.5" BarraCuda PRO 6TB ST6000DM004 SATA3 7200rpm 256MB Cache Hard Disk DriveCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
200.00,3.5",SATA?,RPM:  7200,3000,0.067,Seagate,MSY, Seagate 3.5" Constellation ES.3 3TB ST3000NM0033 SATA6Gb/s 7200RPM Enterprise Hard Disk Drive
246.00,3.5",SATA?,RPM:  7200,6000,0.041,Seagate,MSY, Seagate 3.5" Constellation ES.3 6TB ST6000NM0024 SATA6Gb/s 7200RPM Enterprise Hard Disk DriveCLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase.
